ZVG-Nr.;CAS-Nr.;"verwandte
CAS-Nr.";INDEX-Nr.;EG-Nr.;"verwandte
EG-Nr.";Name;Formel;"Molmasse
[g/mol]";Linksyntax;Hyperlink
2700;78-62-6;;;201-127-6;;Dimethyldiethoxysilan;C6H16O2Si;148,28;https://gestis.dguv.de/data?name=002700;https://gestis.dguv.de/data?name=002700
2720;10026-04-7;;014-002-00-4;233-054-0;;Siliciumtetrachlorid;"SiCl4
Cl4Si";169,90;https://gestis.dguv.de/data?name=002720;https://gestis.dguv.de/data?name=002720
2730;80-10-4;;;201-251-0;;Dichlordiphenylsilan;C12H10Cl2Si;253,20;https://gestis.dguv.de/data?name=002730;https://gestis.dguv.de/data?name=002730
2740;947-42-2;;;213-427-4;;Diphenylsilandiol;C12H12O2Si;216,31;https://gestis.dguv.de/data?name=002740;https://gestis.dguv.de/data?name=002740
2750;556-67-2;;014-018-00-1;209-136-7;;Octamethylcyclotetrasiloxan;C8H24O4Si4;296,62;https://gestis.dguv.de/data?name=002750;https://gestis.dguv.de/data?name=002750
2770;75-78-5;;014-003-00-X;200-901-0;;Dimethyldichlorsilan;C2H6Cl2Si;129,06;https://gestis.dguv.de/data?name=002770;https://gestis.dguv.de/data?name=002770
2780;98-13-5;;;202-640-8;;Phenyltrichlorsilan;C6H5Cl3Si;211,55;https://gestis.dguv.de/data?name=002780;https://gestis.dguv.de/data?name=002780
2820;7785-87-7;"10034-96-5
10101-68-5";025-003-00-4;232-089-9;;Mangan(II)-sulfat;"MnSO4
MnO4S";151,00;https://gestis.dguv.de/data?name=002820;https://gestis.dguv.de/data?name=002820
2850;16532-02-8;;;240-601-7;;Dimethyl(brommethyl)chlorsilan;C3H8BrClSi;187,64;https://gestis.dguv.de/data?name=002850;https://gestis.dguv.de/data?name=002850
2900;7647-15-6;;;231-599-9;;Natriumbromid;"NaBr
BrNa";102,89;https://gestis.dguv.de/data?name=002900;https://gestis.dguv.de/data?name=002900
2910;78-10-4;;014-005-00-0;201-083-8;;Tetraethylorthosilikat;C8H20O4Si;208,33;https://gestis.dguv.de/data?name=002910;https://gestis.dguv.de/data?name=002910
2920;999-97-3;;;213-668-5;;1,1,1,3,3,3-Hexamethyldisilazan;C6H19NSi2;161,39;https://gestis.dguv.de/data?name=002920;https://gestis.dguv.de/data?name=002920
2940;10025-87-3;;015-009-00-5;233-046-7;;Phosphoryltrichlorid;"POCl3
Cl3OP";153,33;https://gestis.dguv.de/data?name=002940;https://gestis.dguv.de/data?name=002940
3000;10026-13-8;;015-008-00-X;233-060-3;;Phosphorpentachlorid;"PCl5
Cl5P";208,24;https://gestis.dguv.de/data?name=003000;https://gestis.dguv.de/data?name=003000
3010;7446-70-0;7784-13-6;013-003-00-7;231-208-1;;Aluminiumchlorid;AlCl3;133,34;https://gestis.dguv.de/data?name=003010;https://gestis.dguv.de/data?name=003010
3020;10039-54-0;;612-123-00-2;233-118-8;;Bis(hydroxylammonium)sulfat;"(NH3OH)2SO4
H8N2O6S";164,14;https://gestis.dguv.de/data?name=003020;https://gestis.dguv.de/data?name=003020
3030;142-71-2;6046-93-1;;205-553-3;;Kupfer(II)-acetat;"Cu(CH3COO)2
C4H6CuO4";181,64;https://gestis.dguv.de/data?name=003030;https://gestis.dguv.de/data?name=003030
3040;10025-73-7;10060-12-5;;233-038-3;;Chrom(III)-chlorid;"CrCl3
Cl3Cr";158,35;https://gestis.dguv.de/data?name=003040;https://gestis.dguv.de/data?name=003040
3050;7803-57-8;;007-008-00-3;;;Hydrazinmonohydrat;"N2H4 * H2O
H6N2O";50,06;https://gestis.dguv.de/data?name=003050;https://gestis.dguv.de/data?name=003050
3060;2644-70-4;;007-014-00-6;220-154-4;;Hydraziniumchlorid;"N2H4 * HCl
H5ClN2";68,51;https://gestis.dguv.de/data?name=003060;https://gestis.dguv.de/data?name=003060
3070;5341-61-7;;007-014-00-6;226-283-2;;Hydraziniumdichlorid;"N2H4 * 2HCL
H6Cl2N2";104,97;https://gestis.dguv.de/data?name=003070;https://gestis.dguv.de/data?name=003070
3080;13775-80-9;;007-014-00-6;237-412-7;;Hydraziniumbromid;"N2H4 * HBr
H5BrN2";112,96;https://gestis.dguv.de/data?name=003080;https://gestis.dguv.de/data?name=003080
3110;75-76-3;;;200-899-1;;Tetramethylsilan;C4H12Si;88,23;https://gestis.dguv.de/data?name=003110;https://gestis.dguv.de/data?name=003110
3120;1066-35-9;;;213-912-0;;Dimethylchlorsilan;C2H7ClSi;94,62;https://gestis.dguv.de/data?name=003120;https://gestis.dguv.de/data?name=003120
3150;75-54-7;;;200-877-1;;Methyldichlorsilan;CH4Cl2Si;115,03;https://gestis.dguv.de/data?name=003150;https://gestis.dguv.de/data?name=003150
3160;16731-55-8;;;240-795-3;;Kaliumdisulfit;"K2S2O5
K2O5S2";222,33;https://gestis.dguv.de/data?name=003160;https://gestis.dguv.de/data?name=003160
3170;1317-61-9;1309-38-2;;215-277-5;215-169-8;Eisen(II,III)-oxid;"Fe3O4
O4Fe3";231,53;https://gestis.dguv.de/data?name=003170;https://gestis.dguv.de/data?name=003170
3180;5329-14-6;;016-026-00-0;226-218-8;;Sulfamidsäure;"HNH2SO3
H3NO3S";97,09;https://gestis.dguv.de/data?name=003180;https://gestis.dguv.de/data?name=003180
3190;541-05-9;;;208-765-4;;Hexamethylcyclotrisiloxan;C6H18O3Si3;222,47;https://gestis.dguv.de/data?name=003190;https://gestis.dguv.de/data?name=003190
3200;541-02-6;;;208-764-9;;Decamethylcyclopentasiloxan;C10H30O5Si5;370,72;https://gestis.dguv.de/data?name=003200;https://gestis.dguv.de/data?name=003200
3210;107-46-0;;;203-492-7;;Hexamethyldisiloxan;C6H18OSi2;162,38;https://gestis.dguv.de/data?name=003210;https://gestis.dguv.de/data?name=003210
3220;1309-60-0;;082-001-00-6;215-174-5;;Blei(IV)-oxid;"PbO2
O2Pb";239,20;https://gestis.dguv.de/data?name=003220;https://gestis.dguv.de/data?name=003220
3230;1317-36-8;;082-001-00-6;215-267-0;;Blei(II)-oxid;"PbO
OPb";223,19;https://gestis.dguv.de/data?name=003230;https://gestis.dguv.de/data?name=003230
3240;1313-13-9;;025-001-00-3;215-202-6;;Mangan(IV)-oxid;MnO2;86,94;https://gestis.dguv.de/data?name=003240;https://gestis.dguv.de/data?name=003240
3250;7446-14-2;;082-001-00-6;231-198-9;;Blei(II)-sulfat;"PbSO4
PbO4S";303,26;https://gestis.dguv.de/data?name=003250;https://gestis.dguv.de/data?name=003250
3260;814-91-5;;607-007-00-3;212-411-4;;Kupfer(II)-oxalat;"CuC2O4
C2CuO4";151,57;https://gestis.dguv.de/data?name=003260;https://gestis.dguv.de/data?name=003260
3270;7487-94-7;;080-010-00-X;231-299-8;;Quecksilber(II)-chlorid;"HgCl2
Cl2Hg";271,50;https://gestis.dguv.de/data?name=003270;https://gestis.dguv.de/data?name=003270
3280;7758-89-6;;029-001-00-4;231-842-9;;Kupfer(I)-chlorid;"CuCl
ClCu";99,00;https://gestis.dguv.de/data?name=003280;https://gestis.dguv.de/data?name=003280
3290;7699-43-6;"15461-27-5
13520-92-8";;231-717-9;;Zirkonylchlorid;"ZrOCl2
Cl2OZr";178,13;https://gestis.dguv.de/data?name=003290;https://gestis.dguv.de/data?name=003290
3300;7718-54-9;7791-20-0;028-011-00-6;231-743-0;;Nickel(II)-chlorid;"NiCl2
Cl2Ni";129,62;https://gestis.dguv.de/data?name=003300;https://gestis.dguv.de/data?name=003300
3310;10108-64-2;"35658-65-2
7790-78-5";048-008-00-3;233-296-7;;Cadmiumchlorid;CdCl2;183,32;https://gestis.dguv.de/data?name=003310;https://gestis.dguv.de/data?name=003310
3320;1317-40-4;;;215-271-2;;Kupfer(II)-sulfid;CuS;95,61;https://gestis.dguv.de/data?name=003320;https://gestis.dguv.de/data?name=003320
3330;1314-98-3;;;215-251-3;;Zinksulfid;"ZnS
SZn";97,46;https://gestis.dguv.de/data?name=003330;https://gestis.dguv.de/data?name=003330
3340;10124-36-4;7790-84-3;048-009-00-9;233-331-6;;Cadmiumsulfat;"CdSO4
CdO4S";208,47;https://gestis.dguv.de/data?name=003340;https://gestis.dguv.de/data?name=003340
3350;513-78-0;;048-012-00-5;208-168-9;;Cadmiumcarbonat;"CdCO3
CCdO3";172,42;https://gestis.dguv.de/data?name=003350;https://gestis.dguv.de/data?name=003350
3380;13598-36-2;10294-56-1;015-157-00-0;237-066-7;233-663-1;Phosphonsäure;"H3PO3
H3O3P";82,00;https://gestis.dguv.de/data?name=003380;https://gestis.dguv.de/data?name=003380
3390;1762-95-4;;615-004-00-3;217-175-6;;Ammoniumthiocyanat;"NH4SCN
CH4N2S";76,12;https://gestis.dguv.de/data?name=003390;https://gestis.dguv.de/data?name=003390
3400;540-72-7;;615-004-00-3;208-754-4;;Natriumthiocyanat;"NaSCN
CNNaS";81,07;https://gestis.dguv.de/data?name=003400;https://gestis.dguv.de/data?name=003400
3410;156-62-7;;615-017-00-4;205-861-8;;Calciumcyanamid;"CaCN2
CCaN2";80,11;https://gestis.dguv.de/data?name=003410;https://gestis.dguv.de/data?name=003410
3440;1309-64-4;;051-005-00-X;215-175-0;;Antimon(III)-oxid;"Sb2O3
O3Sb2";291,50;https://gestis.dguv.de/data?name=003440;https://gestis.dguv.de/data?name=003440
3450;7786-30-3;7791-18-6;;232-094-6;;Magnesiumchlorid;"MgCl2
Cl2Mg";95,21;https://gestis.dguv.de/data?name=003450;https://gestis.dguv.de/data?name=003450
3470;1344-08-7;;016-010-00-3;215-686-9;;Natriumpolysulfide;Na2(S)n;;https://gestis.dguv.de/data?name=003470;https://gestis.dguv.de/data?name=003470
3480;7775-14-6;;016-028-00-1;231-890-0;;Natriumdithionit;"Na2S2O4
Na2O4S2";174,11;https://gestis.dguv.de/data?name=003480;https://gestis.dguv.de/data?name=003480
3490;917-61-3;;011-006-00-8;213-030-6;;Natriumcyanat;"NaNCO
CNNaO";65,01;https://gestis.dguv.de/data?name=003490;https://gestis.dguv.de/data?name=003490
3500;20427-59-2;;029-021-00-3;243-815-9;;Kupfer(II)-hydroxid;"Cu(OH)2
H2CuO2";97,56;https://gestis.dguv.de/data?name=003500;https://gestis.dguv.de/data?name=003500
3510;13464-38-5;;033-005-00-1;236-682-3;;Trinatriumarsenat;"Na3AsO4
AsNa3O4";207,89;https://gestis.dguv.de/data?name=003510;https://gestis.dguv.de/data?name=003510
3530;7803-51-2;;015-181-00-1;232-260-8;;Phosphin;"PH3
H3P";34,00;https://gestis.dguv.de/data?name=003530;https://gestis.dguv.de/data?name=003530
3540;10192-30-0;;;233-469-7;;Ammoniumhydrogensulfit, wässrige Lösung;"(NH4)HSO3
H5NO3S";99,11;https://gestis.dguv.de/data?name=003540;https://gestis.dguv.de/data?name=003540
3550;7772-99-8;10025-69-1;;231-868-0;;Zinn(II)-chlorid;"SnCl2
Cl2Sn";189,60;https://gestis.dguv.de/data?name=003550;https://gestis.dguv.de/data?name=003550
3560;7783-61-1;;;232-015-5;;Siliciumtetrafluorid;"SiF4
F4Si";104,08;https://gestis.dguv.de/data?name=003560;https://gestis.dguv.de/data?name=003560
3570;1344-00-9;;;215-684-8;;Aluminiumnatriumsilikat;Na12((AlO2)12(SiO2)12) * 12 H2O;;https://gestis.dguv.de/data?name=003570;https://gestis.dguv.de/data?name=003570
3580;1319-46-6;;082-001-00-6;215-290-6;;Bleiweiß;"Pb3(CO3)2(OH)2
C2H2Pb3O8";775,63;https://gestis.dguv.de/data?name=003580;https://gestis.dguv.de/data?name=003580
3590;7646-78-8;;050-001-00-5;231-588-9;;Zinn(IV)-chlorid;"SnCl4
Cl4Sn";260,52;https://gestis.dguv.de/data?name=003590;https://gestis.dguv.de/data?name=003590
3600;1307-96-6;;027-002-00-4;215-154-6;;Cobalt(II)-oxid;CoO;74,93;https://gestis.dguv.de/data?name=003600;https://gestis.dguv.de/data?name=003600
3620;7789-75-5;;;232-188-7;;Calciumfluorid;CaF2;78,08;https://gestis.dguv.de/data?name=003620;https://gestis.dguv.de/data?name=003620
3630;7757-79-1;;;231-818-8;;Kaliumnitrat;KNO3;101,1;https://gestis.dguv.de/data?name=003630;https://gestis.dguv.de/data?name=003630
3640;10043-35-3;11113-50-1;005-007-00-2;233-139-2;234-343-4;Borsäure;H3BO3;61,83;https://gestis.dguv.de/data?name=003640;https://gestis.dguv.de/data?name=003640
3650;7783-18-8;;;231-982-0;;Ammoniumthiosulfat;"(NH4)2S2O3
H8N2O3S2";148,21;https://gestis.dguv.de/data?name=003650;https://gestis.dguv.de/data?name=003650
3660;7758-02-3;;;231-830-3;;Kaliumbromid;"KBr
BrK";119,01;https://gestis.dguv.de/data?name=003660;https://gestis.dguv.de/data?name=003660
3670;10117-38-1;;;233-321-1;;Kaliumsulfit;"K2SO3
K2O3S";158,27;https://gestis.dguv.de/data?name=003670;https://gestis.dguv.de/data?name=003670
3690;10141-00-1;7788-99-0;;233-401-6;;Chrom(III)-kaliumsulfat;"KCr(SO4)2
CrKO8S2";283,22;https://gestis.dguv.de/data?name=003690;https://gestis.dguv.de/data?name=003690
3700;10361-03-2;;;233-782-9;;Natriummetaphosphat;(NaPO3)n, n=3 oder 4;;https://gestis.dguv.de/data?name=003700;https://gestis.dguv.de/data?name=003700
3710;7447-41-8;"16712-20-2
85665-94-7
95674-01-4
151862-39-4
85144-11-2";;231-212-3;;Lithiumchlorid;"LiCl
ClLi";42,39;https://gestis.dguv.de/data?name=003710;https://gestis.dguv.de/data?name=003710
3720;7761-88-8;;047-001-00-2;231-853-9;;Silbernitrat;AgNO3;169,87;https://gestis.dguv.de/data?name=003720;https://gestis.dguv.de/data?name=003720
3730;7785-23-1;;;232-076-8;;Silberbromid;AgBr;187,77;https://gestis.dguv.de/data?name=003730;https://gestis.dguv.de/data?name=003730
3740;7783-90-6;;;232-033-3;;Silberchlorid;AgCl;143,32;https://gestis.dguv.de/data?name=003740;https://gestis.dguv.de/data?name=003740
3750;6484-52-2;;;229-347-8;;Ammoniumnitrat;"NH4NO3
H4N2O3";80,04;https://gestis.dguv.de/data?name=003750;https://gestis.dguv.de/data?name=003750
3760;7757-93-9;7789-77-7;;231-826-1;;Calciumhydrogenphosphat;"CaHPO4
HCaO4P";136,06;https://gestis.dguv.de/data?name=003760;https://gestis.dguv.de/data?name=003760
3780;13106-76-8;12054-85-2;;236-031-3;;Ammoniummolybdat;"(NH4)2MoO4
H8MoN2O4";196,02;https://gestis.dguv.de/data?name=003780;https://gestis.dguv.de/data?name=003780
3790;16961-83-4;;009-011-00-5;241-034-8;;Hexafluorokieselsäure;"H2SiF6
H2F6Si";144,09;https://gestis.dguv.de/data?name=003790;https://gestis.dguv.de/data?name=003790
3800;21645-51-2;;;244-492-7;;Aluminiumhydroxid;"Al(OH)3
H3AlO3";78,00;https://gestis.dguv.de/data?name=003800;https://gestis.dguv.de/data?name=003800
3810;7784-18-1;15098-87-0;;232-051-1;;Aluminiumfluorid;AlF3;83,98;https://gestis.dguv.de/data?name=003810;https://gestis.dguv.de/data?name=003810
3830;16949-65-8;18972-56-0;009-018-00-3;241-022-2;;Magnesiumhexafluorosilikat;"MgSiF6
F6MgSi";166,38;https://gestis.dguv.de/data?name=003830;https://gestis.dguv.de/data?name=003830
3840;7788-97-8;"16671-27-5
123333-98-2";;232-137-9;;Chrom(III)-fluorid;CrF3;108,99;https://gestis.dguv.de/data?name=003840;https://gestis.dguv.de/data?name=003840
3850;1341-49-7;;009-009-00-4;215-676-4;;Ammoniumhydrogendifluorid;"NH4F * HF
NH4FHF
H5F2N";57,04;https://gestis.dguv.de/data?name=003850;https://gestis.dguv.de/data?name=003850
3860;18282-10-5;;;242-159-0;;Zinn(IV)-oxid;"SnO2
O2Sn";150,71;https://gestis.dguv.de/data?name=003860;https://gestis.dguv.de/data?name=003860
3863;3333-52-6;;;;;Tetramethylsuccinnitril;C8H12N2;136,20;https://gestis.dguv.de/data?name=003863;https://gestis.dguv.de/data?name=003863
3880;10124-37-5;13477-34-4;;233-332-1;;Calciumnitrat;"Ca(NO3)2
CaN2O6";164,09;https://gestis.dguv.de/data?name=003880;https://gestis.dguv.de/data?name=003880
3890;7786-81-4;"10101-97-0
10101-98-1";028-009-00-5;232-104-9;;Nickel(II)-sulfat;"NiSO4
NiO4S";154,75;https://gestis.dguv.de/data?name=003890;https://gestis.dguv.de/data?name=003890
3900;544-92-3;;006-007-00-5;208-883-6;;Kupfer(I)-cyanid;"CuCN
CCuN";89,56;https://gestis.dguv.de/data?name=003900;https://gestis.dguv.de/data?name=003900
3910;7775-09-9;;017-005-00-9;231-887-4;;Natriumchlorat;"NaClO3
ClNaO3";106,44;https://gestis.dguv.de/data?name=003910;https://gestis.dguv.de/data?name=003910
3920;10257-55-3;10035-03-7;;233-596-8;;Calciumsulfit;"CaSO3
CaO3S";120,13;https://gestis.dguv.de/data?name=003920;https://gestis.dguv.de/data?name=003920
3930;7723-14-0;;015-002-00-7;231-768-7;;Phosphor, roter;P(n);30,97;https://gestis.dguv.de/data?name=003930;https://gestis.dguv.de/data?name=003930
3940;12185-10-3;;015-001-00-1;231-768-7;;Tetraphosphor;P4;123,90;https://gestis.dguv.de/data?name=003940;https://gestis.dguv.de/data?name=003940
3950;7789-60-8;;015-103-00-6;232-178-2;;Phosphortribromid;"PBr3
Br3P";270,69;https://gestis.dguv.de/data?name=003950;https://gestis.dguv.de/data?name=003950
3960;7601-90-3;;017-006-00-4;231-512-4;;Perchlorsäure;HClO4;100,46;https://gestis.dguv.de/data?name=003960;https://gestis.dguv.de/data?name=003960
3980;7783-35-9;;080-002-00-6;231-992-5;;Quecksilber(II)-sulfat;"HgSO4
HgO4S";296,65;https://gestis.dguv.de/data?name=003980;https://gestis.dguv.de/data?name=003980
3990;7446-08-4;;034-002-00-8;231-194-7;;Selendioxid;"SeO2
O2Se";110,96;https://gestis.dguv.de/data?name=003990;https://gestis.dguv.de/data?name=003990
4000;1314-23-4;;;215-227-2;;Zirkonium(IV)-oxid;"ZrO2
O2Zr";123,22;https://gestis.dguv.de/data?name=004000;https://gestis.dguv.de/data?name=004000
4010;16871-90-2;;009-012-00-0;240-896-2;;Kaliumhexafluorosilikat;"K2SiF6
F6K2Si";220,27;https://gestis.dguv.de/data?name=004010;https://gestis.dguv.de/data?name=004010
4020;7784-25-0;7784-26-1;;232-055-3;;Ammoniumaluminiumsulfat;"(NH4)AlSO4
H4AlNO8S2";237,14;https://gestis.dguv.de/data?name=004020;https://gestis.dguv.de/data?name=004020
4030;7775-11-3;10034-82-9;024-018-00-3;231-889-5;;Natriumchromat;"Na2CrO4
CrNa2O4";161,97;https://gestis.dguv.de/data?name=004030;https://gestis.dguv.de/data?name=004030
4040;10028-15-6;;;233-069-2;;Ozon;O3;48,00;https://gestis.dguv.de/data?name=004040;https://gestis.dguv.de/data?name=004040
4050;7637-07-2;13319-75-0;005-001-00-X;231-569-5;;Bortrifluorid;BF3;67,81;https://gestis.dguv.de/data?name=004050;https://gestis.dguv.de/data?name=004050
4060;590-28-3;;615-016-00-9;209-676-3;;Kaliumcyanat;"KCNO
CKNO";81,12;https://gestis.dguv.de/data?name=004060;https://gestis.dguv.de/data?name=004060
4070;7722-64-7;;025-002-00-9;231-760-3;;Kaliumpermanganat;KMnO4;158,03;https://gestis.dguv.de/data?name=004070;https://gestis.dguv.de/data?name=004070
4110;14808-60-7;;;238-878-4;;Quarz;"SiO2
O2Si";60,08;https://gestis.dguv.de/data?name=004110;https://gestis.dguv.de/data?name=004110
4120;13746-66-2;;;237-323-3;;Kaliumhexacyanoferrat(III);"K3[Fe(CN)6]
C6FeK3N6";329,26;https://gestis.dguv.de/data?name=004120;https://gestis.dguv.de/data?name=004120
4180;563-71-3;;;209-259-6;;Eisen(II)-carbonat;"FeCO3
CFeO3";115,86;https://gestis.dguv.de/data?name=004180;https://gestis.dguv.de/data?name=004180
4190;10137-74-3;;;233-378-2;;Calciumchlorat;"Ca(ClO3)2
CaCl2O6";206,98;https://gestis.dguv.de/data?name=004190;https://gestis.dguv.de/data?name=004190
4200;13943-58-3;14459-95-1;;237-722-2;;Kaliumhexacyanoferrat(II);"K4[Fe(CN)6]
C6FeK4N6";368,34;https://gestis.dguv.de/data?name=004200;https://gestis.dguv.de/data?name=004200
4210;71-48-7;6147-53-1;027-006-00-6;200-755-8;;Cobalt(II)-acetat;"Co(CH3COO)2
C4H6CoO4";177,02;https://gestis.dguv.de/data?name=004210;https://gestis.dguv.de/data?name=004210
4220;17194-00-2;"22326-55-2
12230-71-6";;241-234-5;;Bariumhydroxid;"Ba(OH)2
H2BaO2";171,34;https://gestis.dguv.de/data?name=004220;https://gestis.dguv.de/data?name=004220
4230;10024-97-2;;;233-032-0;;Distickstoffmonoxid;N2O;44,01;https://gestis.dguv.de/data?name=004230;https://gestis.dguv.de/data?name=004230
4231;10024-97-2;;;233-032-0;;Distickstoffmonoxid, tiefkalt verflüssigt;N2O;44,01;https://gestis.dguv.de/data?name=004231;https://gestis.dguv.de/data?name=004231
4250;13463-40-6;;;236-670-8;;Eisenpentacarbonyl;"Fe(CO)5
C5FeO5";195,90;https://gestis.dguv.de/data?name=004250;https://gestis.dguv.de/data?name=004250
4260;13463-39-3;;028-001-00-1;236-669-2;;Nickeltetracarbonyl;"Ni(CO)4
C4NiO4";170,73;https://gestis.dguv.de/data?name=004260;https://gestis.dguv.de/data?name=004260
4280;20816-12-0;;076-001-00-5;244-058-7;;Osmium(VIII)-oxid;"OsO4
O4Os";254,2;https://gestis.dguv.de/data?name=004280;https://gestis.dguv.de/data?name=004280
4290;10545-99-0;;016-013-00-X;234-129-0;;Schwefeldichlorid;"SCl2
Cl2S";102,97;https://gestis.dguv.de/data?name=004290;https://gestis.dguv.de/data?name=004290
4300;7803-63-6;;;232-265-5;;Ammoniumhydrogensulfat;"(NH4)HSO4
H5NO4S";115,11;https://gestis.dguv.de/data?name=004300;https://gestis.dguv.de/data?name=004300
4310;7699-45-8;;;231-718-4;;Zinkbromid;"ZnBr2
Br2Zn";225,19;https://gestis.dguv.de/data?name=004310;https://gestis.dguv.de/data?name=004310
4320;1111-78-0;;;214-185-2;;Ammoniumcarbamat;"NH4COONH2
CH6N2O2";78,07;https://gestis.dguv.de/data?name=004320;https://gestis.dguv.de/data?name=004320
4330;108-19-0;;;203-559-0;;Biuret;C2H5N3O2;103,08;https://gestis.dguv.de/data?name=004330;https://gestis.dguv.de/data?name=004330
4340;;;;;;Aktivkohle;C;12,01;https://gestis.dguv.de/data?name=004340;https://gestis.dguv.de/data?name=004340
4350;7782-92-5;;;231-971-0;;Natriumamid;"NaNH2
H2NNa";39,01;https://gestis.dguv.de/data?name=004350;https://gestis.dguv.de/data?name=004350
4360;463-56-9;;615-003-00-8;207-337-4;;Rhodanwasserstoffsäure;"HNCS
CHNS";59,09;https://gestis.dguv.de/data?name=004360;https://gestis.dguv.de/data?name=004360
4400;10099-74-8;;082-001-00-6;233-245-9;;Blei(II)-nitrat;"Pb(NO3)2
N2O6Pb";331,20;https://gestis.dguv.de/data?name=004400;https://gestis.dguv.de/data?name=004400
4410;3333-67-3;"51944-07-1
18195-55-6";028-010-00-0;222-068-2;;Nickel(II)-carbonat;"NiCO3
CNiO3";118,70;https://gestis.dguv.de/data?name=004410;https://gestis.dguv.de/data?name=004410
4420;20548-54-3;;016-004-00-0;243-873-5;;Calciumsulfid;CaS;72,14;https://gestis.dguv.de/data?name=004420;https://gestis.dguv.de/data?name=004420
4450;7720-78-7;"13463-43-9
10028-21-4
7782-63-0";026-003-00-7;231-753-5;;Eisen(II)-sulfat;"FeSO4
FeO4S";151,91;https://gestis.dguv.de/data?name=004450;https://gestis.dguv.de/data?name=004450
4460;7758-95-4;;082-001-00-6;231-845-5;;Blei(II)-chlorid;"PbCl2
Cl2Pb";278,10;https://gestis.dguv.de/data?name=004460;https://gestis.dguv.de/data?name=004460
4470;3486-35-9;;;222-477-6;;Zinkcarbonat;"ZnCO3
CO3Zn";110,97;https://gestis.dguv.de/data?name=004470;https://gestis.dguv.de/data?name=004470
4480;1314-87-0;;082-001-00-6;215-246-6;;Blei(II)-sulfid;PbS;239,26;https://gestis.dguv.de/data?name=004480;https://gestis.dguv.de/data?name=004480
4490;7783-46-2;;082-001-00-6;231-998-8;;Blei(II)-fluorid;"PbF2
F2Pb";245,20;https://gestis.dguv.de/data?name=004490;https://gestis.dguv.de/data?name=004490
4500;598-63-0;;082-001-00-6;209-943-4;;Blei(II)-carbonat;"PbCO3
CO3Pb";267,21;https://gestis.dguv.de/data?name=004500;https://gestis.dguv.de/data?name=004500
4510;1306-19-0;;048-002-00-0;215-146-2;;Cadmiumoxid;CdO;128,41;https://gestis.dguv.de/data?name=004510;https://gestis.dguv.de/data?name=004510
